ID;Partner neve;Székhelye;Megye;Teljesítés;Számlaszám;Termék megnevezése;Db;Egységár;Eá. Pénznem;Nettó ár;Nettó pénznem
563.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Omega 3;10;1 270,00   ;HUF;12 700   ;HUF
564.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
565.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Koenzim Q10 30 db kapszula ;10;1 200,00   ;HUF;12 000   ;HUF
566.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Fekete Magolaj;5;4 340,00   ;HUF;21 700   ;HUF
567.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Fekete Magolaj;1;5,00   ;HUF;5   ;HUF
568.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Koenzim Q10 30 db kapszula ;2;5,00   ;HUF;10   ;HUF
569.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Probiotikum;2;5,00   ;HUF;10   ;HUF
570.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Omega 3;2;5,00   ;HUF;10   ;HUF
571.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Vitamin D3;2;5,00   ;HUF;10   ;HUF
572.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Ginseng;2;5,00   ;HUF;10   ;HUF
573.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.02.21;2023-40;Kalcium+Vitamin D ;2;5,00   ;HUF;10   ;HUF
549.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.02.21;2023-39;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
433.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.01.03;2023-159;Ginseng;12;783,00   ;HUF;9 396   ;HUF
434.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.01.03;2023-159;Omega 3;28;1 143,00   ;HUF;32 004   ;HUF
435.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.01.03;2023-159;Probiotikum;14;1 625,00   ;HUF;22 750   ;HUF
436.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.01.03;2023-159;Vitamin D3;2;1 143,00   ;HUF;2 286   ;HUF
550.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.02.21;2023-39;Koenzim Q10 30 db kapszula ;5;1 200,00   ;HUF;6 000   ;HUF
551.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.02.21;2023-39;Probiotikum;4;5,00   ;HUF;20   ;HUF
552.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.02.21;2023-39;Koenzim Q10 30 db kapszula ;1;5,00   ;HUF;5   ;HUF
576.;GS-Herc Bt;4251 Hajdúsámson, Hunyadi utca 2.;HAJDÚ-BIHAR MEGYE;2023.03.01;2023-43;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
586.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.03.06;2023-46;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
587.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.07;2023-47;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
588.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.07;2023-47;Kalcium+Vitamin D ;20;835,00   ;HUF;16 700   ;HUF
444.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.01.04;2023-160;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
445.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.01.04;2023-160;Omega 3;2;1 270,00   ;HUF;2 540   ;HUF
446.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.01.04;2023-160;Koenzim Q10 30 db kapszula ;29;1 200,00   ;HUF;34 800   ;HUF
447.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.01.04;2023-160;Kalcium+Vitamin D ;20;835,00   ;HUF;16 700   ;HUF
448.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.01.04;2023-160;Ginseng;7;870,00   ;HUF;6 090   ;HUF
449.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.01.04;2023-160;Vitamin D3;1;1 270,00   ;HUF;1 270   ;HUF
589.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.07;2023-47;Kalcium+Vitamin D ;4;5,00   ;HUF;20   ;HUF
590.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.07;2023-47;Omega 3;4;5,00   ;HUF;20   ;HUF
591.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.10;2023-48;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
592.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.10;2023-48;Probiotikum;4;5,00   ;HUF;20   ;HUF
593.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.03.17;2023-49;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
601.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.03.17;2023-51;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
597.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.03.17;2023-50;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
598.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.03.17;2023-50;Ginseng;5;870,00   ;HUF;4 350   ;HUF
599.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.03.17;2023-50;Ginseng;1;5,00   ;HUF;5   ;HUF
600.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.03.17;2023-50;Omega 3;4;5,00   ;HUF;20   ;HUF
603.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2023.03.20;2023-53;Probiotikum;100;1 200,00   ;HUF;120 000   ;HUF
604.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2023.03.20;2023-53;Ginseng;20;870,00   ;HUF;17 400   ;HUF
605.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2023.03.20;2023-53;Fekete Magolaj;3;4 340,00   ;HUF;13 020   ;HUF
602.;Dr. KISS JÓZSEF és TÁRSA Bt.;4400 Nyíregyháza, Patkó utca 2/A;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.20;2023-52;Probiotikum;6;1 805,00   ;HUF;10 830   ;HUF
606.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.23;2023-54;Koenzim Q10 30 db kapszula ;50;861,18   ;HUF;43 059   ;HUF
607.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.23;2023-54;Omega 3;50;911,40   ;HUF;45 570   ;HUF
608.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.23;2023-54;Fekete Magolaj;30;3 191,76   ;HUF;95 753   ;HUF
609.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.23;2023-54;Kalcium+Vitamin D ;20;613,18   ;HUF;12 264   ;HUF
610.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.23;2023-54;CBD 375 mg;40;7 919,88   ;HUF;316 795   ;HUF
611.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.23;2023-54;Ginseng;50;639,22   ;HUF;31 961   ;HUF
612.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.03.23;2023-54;Probiotikum;161;1 326,80   ;HUF;213 615   ;HUF
625.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.04.05;2023-58;Kalcium+Vitamin D ;1;835,00   ;HUF;835   ;HUF
626.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.04.05;2023-58;Koenzim Q10 30 db kapszula ;1;1 400,00   ;HUF;1 400   ;HUF
627.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.04.05;2023-58;Omega 3;1;1 270,00   ;HUF;1 270   ;HUF
628.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.04.05;2023-58;Probiotikum;1;1 805,00   ;HUF;1 805   ;HUF
614.;ÁFONYA Patika Kft.;4900 Fehérgyarmat, Móricz Zsigmond utca 3-5.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.05;2023-56;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
615.;ÁFONYA Patika Kft.;4900 Fehérgyarmat, Móricz Zsigmond utca 3-5.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.05;2023-56;Probiotikum;4;5,00   ;HUF;20   ;HUF
616.;ÁFONYA Patika Kft.;4900 Fehérgyarmat, Móricz Zsigmond utca 3-5.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.05;2023-56;Kalcium+Vitamin D ;1;5,00   ;HUF;5   ;HUF
617.;ÁFONYA Patika Kft.;4900 Fehérgyarmat, Móricz Zsigmond utca 3-5.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.05;2023-56;Vitamin D3;1;5,00   ;HUF;5   ;HUF
618.;ÁFONYA Patika Kft.;4900 Fehérgyarmat, Móricz Zsigmond utca 3-5.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.05;2023-56;Koenzim Q10 30 db kapszula ;1;5,00   ;HUF;5   ;HUF
619.;ÁFONYA Patika Kft.;4900 Fehérgyarmat, Móricz Zsigmond utca 3-5.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.05;2023-56;Omega 3;1;5,00   ;HUF;5   ;HUF
620.;ÁFONYA Patika Kft.;4900 Fehérgyarmat, Móricz Zsigmond utca 3-5.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.05;2023-56;Ginseng;1;5,00   ;HUF;5   ;HUF
621.;ÁFONYA Patika Kft.;4900 Fehérgyarmat, Móricz Zsigmond utca 3-5.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.05;2023-56;Fekete Magolaj;1;5,00   ;HUF;5   ;HUF
644.;HÁRS GYÓGYSZERTÁR Kft.;4030 Debrecen, Pandúr utca 2/A.;HAJDÚ-BIHAR MEGYE;2023.04.13;2023-62;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
643.;SILVER-PHARMA Bt.;4400 Nyíregyháza, Kossuth u. 50.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.04.13;2023-61;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
645.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.04.17;2023-63;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
646.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.04.17;2023-63;Probiotikum;8;5,00   ;HUF;40   ;HUF
647.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.04.19;2023-64;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
648.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.04.19;2023-64;Ginseng;10;870,00   ;HUF;8 700   ;HUF
649.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.04.19;2023-64;Fekete Magolaj;2;4 340,00   ;HUF;8 680   ;HUF
650.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.04.19;2023-64;Omega 3;4;5,00   ;HUF;20   ;HUF
651.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.04.19;2023-64;Ginseng;2;5,00   ;HUF;10   ;HUF
653.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.04.26;2023-66;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
664.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.05;2023-69;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
665.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.05;2023-69;Probiotikum;4;5,00   ;HUF;20   ;HUF
666.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.05;2023-69;Vitamin D3;10;1 270,00   ;HUF;12 700   ;HUF
667.;GRANULA Bt.;4544 Nyírkarász, Kossuth u.1.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.05;2023-69;Vitamin D3;2;5,00   ;HUF;10   ;HUF
672.;GS-Herc Bt;4251 Hajdúsámson, Hunyadi utca 2.;HAJDÚ-BIHAR MEGYE;2023.05.08;2023-71;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
498.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.01.19;2023-18;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
499.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.01.19;2023-18;Fekete Magolaj;20;4 340,00   ;HUF;86 800   ;HUF
500.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.01.19;2023-19;Omega 3;1;5,00   ;HUF;5   ;HUF
501.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.01.19;2023-19;Koenzim Q10 30 db kapszula ;1;5,00   ;HUF;5   ;HUF
502.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.01.19;2023-19;Kalcium+Vitamin D ;1;5,00   ;HUF;5   ;HUF
503.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.01.19;2023-19;Vitamin D3;1;5,00   ;HUF;5   ;HUF
504.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.01.19;2023-19;Ginseng;1;5,00   ;HUF;5   ;HUF
687.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.16;2023-75;Ginseng;20;870,00   ;HUF;17 400   ;HUF
688.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.16;2023-75;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
689.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.16;2023-75;Koenzim Q10 30 db kapszula ;20;1 200,00   ;HUF;24 000   ;HUF
690.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.16;2023-75;Ginseng;4;5,00   ;HUF;20   ;HUF
691.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.16;2023-75;Omega 3;4;5,00   ;HUF;20   ;HUF
692.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.16;2023-75;Koenzim Q10 30 db kapszula ;4;5,00   ;HUF;20   ;HUF
693.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-76;Ginseng;5;870,00   ;HUF;4 350   ;HUF
694.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-76;Kalcium+Vitamin D ;5;835,00   ;HUF;4 175   ;HUF
695.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-76;Koenzim Q10 30 db kapszula ;5;1 400,00   ;HUF;7 000   ;HUF
696.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-76;Omega 3;5;1 270,00   ;HUF;6 350   ;HUF
697.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-76;Probiotikum;5;1 805,00   ;HUF;9 025   ;HUF
698.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-77;Ginseng;5;-870,00   ;HUF;-4 350   ;HUF
699.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-77;Kalcium+Vitamin D ;5;-835,00   ;HUF;-4 175   ;HUF
700.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-77;Koenzim Q10 30 db kapszula ;5;-1 400,00   ;HUF;-7 000   ;HUF
701.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-77;Omega 3;5;-1 270,00   ;HUF;-6 350   ;HUF
702.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.05.18;2023-77;Probiotikum;5;-1 805,00   ;HUF;-9 025   ;HUF
703.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;CBD 375 mg;40;4 900,00   ;HUF;196 000   ;HUF
704.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
705.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Ginseng;20;870,00   ;HUF;17 400   ;HUF
706.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
707.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Koenzim Q10 30 db kapszula ;20;1 200,00   ;HUF;24 000   ;HUF
708.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Fekete Magolaj;5;4 340,00   ;HUF;21 700   ;HUF
709.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Kalcium+Vitamin D ;10;835,00   ;HUF;8 350   ;HUF
710.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Vitamin D3;5;1 270,00   ;HUF;6 350   ;HUF
529.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.02.14;2023-26;Fekete Magolaj;6;3 906,00   ;HUF;23 436   ;HUF
530.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.02.14;2023-26;Ginseng;7;783,00   ;HUF;5 481   ;HUF
531.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.02.14;2023-26;Probiotikum;4;1 625,00   ;HUF;6 500   ;HUF
711.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Vitamin D3;1;5,00   ;HUF;5   ;HUF
712.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Kalcium+Vitamin D ;2;5,00   ;HUF;10   ;HUF
713.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Fekete Magolaj;1;5,00   ;HUF;5   ;HUF
714.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Koenzim Q10 30 db kapszula ;4;5,00   ;HUF;20   ;HUF
715.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Omega 3;4;5,00   ;HUF;20   ;HUF
716.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Ginseng;4;5,00   ;HUF;20   ;HUF
717.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2023.05.19;2023-78;Probiotikum;4;5,00   ;HUF;20   ;HUF
539.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.02.15;2023-31;Fekete Magolaj;5;3 515,40   ;HUF;17 577   ;HUF
540.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.02.15;2023-31;Ginseng;7;783,00   ;HUF;5 481   ;HUF
541.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.02.15;2023-31;Probiotikum;2;1 625,00   ;HUF;3 250   ;HUF
740.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
741.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Probiotikum;4;5,00   ;HUF;20   ;HUF
544.;SZENTGRÁL-PATIKA Bt.;2840 Oroszlány, Rákóczi F. út 82.;KOMÁROM-ESZTERGOM MEGYE;2023.02.16;2023-34;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
545.;MERITUS PATIKA Kft.;9200 Mosonmagyaróvár, Flesch Károly utca 15.;GYŐR-MOSON-SOPRON MEGYE;2023.02.16;2023-35;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
742.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Koenzim Q10 30 db kapszula ;10;1 200,00   ;HUF;12 000   ;HUF
743.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Koenzim Q10 30 db kapszula ;2;5,00   ;HUF;10   ;HUF
548.;K.M.N.R. Patika Szolgáltató Bt.;2800 Tatabánya, Szent István u. 21.;KOMÁROM-ESZTERGOM MEGYE;2023.02.21;2023-38;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
744.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Omega 3;10;1 270,00   ;HUF;12 700   ;HUF
745.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Omega 3;2;5,00   ;HUF;10   ;HUF
746.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Ginseng;5;870,00   ;HUF;4 350   ;HUF
747.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Ginseng;1;5,00   ;HUF;5   ;HUF
